Measured force F_X / N,Measured force F_Y / N,Measured force in axial direction F_Z / N,Measured moment/torque M_A / Nm,Measured moment/torque M_B / Nm,Measured moment/torque M_C / Nm,Actual TCP position X / mm,Actual TCP position Y / mm,Actual TCP position Z / mm,Actual TCP orientation A / °,Actual TCP orientation B / °,Actual TCP orientation C / °,Setpoint feed velocity Soll_v_f / mm/min,Actual feed velocity v_f / mm/min,Setpoint spindle speed Soll_n_sp / rpm,Actual spindle speed n_sp / rpm,Measured spindle torque M_sp / Nm,Measured spindle current I_sp / A,Setpoint force in axial direction Soll_F_Z / N,Measured current axis 1 I_a1 / A,Measured current axis 2 I_a2 / A,Measured current axis 3 I_a3 / A,Measured current axis 4 I_a4 / A,Measured current axis 5 I_a5 / A,Measured current axis 6 I_a6 / A,Measured moment/torque axis1 M_a1 / Nm,Measured moment/torque axis2 M_a2 / Nm,Measured moment/torque axis3 M_a3 / Nm,Measured moment/torque axis4 M_a4 / Nm,Measured moment/torque axis5 M_a5 / Nm,Measured moment/torque axis6 M_a6 / Nm
-1458.0,1281.0,7193.0,7.137,33.872,-5.529,565.434,2318.067,-146.678,-90.09,-1.65,-0.9,1500,1496.289,0,3199.73,-81256.52,11.336,0,-1.901,13.903,14.59,-7.872,6.824,-4.327,1078.969,7862.053,6894.102,977.28,936.674,-334.124
-1457.0,1311.0,6888.0,-8.211,41.177,-6.073,565.231,2317.845,-146.675,-90.1,-1.68,-0.88,1500,1496.289,0,3200.359,-80560.75,11.239,0,-1.698,13.386,14.914,-8.088,6.934,-4.546,963.764,7569.636,7047.179,1004.096,951.795,-351.063
-1423.0,1208.0,7139.0,38.472,69.837,-7.607,565.037,2317.616,-146.681,-90.1,-1.7,-0.86,1500,1496.289,0,3199.863,-80454.41,11.224,0,-1.953,11.812,14.494,-8.132,7.286,-4.558,1108.574,6679.914,6848.615,1009.542,1000.167,-351.946
-1513.0,1212.0,7150.0,-4.802,27.687,-5.958,564.838,2317.38,-146.677,-90.1,-1.73,-0.84,1500,1496.289,0,3199.768,-81341.59,11.348,0,-2.015,14.753,14.474,-8.105,6.553,-4.557,1143.593,8343.066,6839.18,1006.109,899.561,-351.873
-1494.0,1232.0,6961.0,-10.424,44.489,-7.057,564.648,2317.147,-146.679,-90.1,-1.76,-0.82,1500,1496.289,0,3200.073,-80047.27,11.167,0,-1.976,12.297,14.693,-8.506,6.867,-4.396,1121.431,6953.791,6942.686,1055.893,942.565,-339.427
-1475.0,1115.0,7238.0,35.162,63.801,-5.598,564.457,2316.914,-146.678,-90.1,-1.79,-0.81,1500,1496.289,0,3199.558,-82000.91,11.44,0,-2.222,13.127,14.414,-8.516,6.618,-4.21,1260.997,7423.344,6810.874,1057.195,908.463,-325.103
-1549.0,1149.0,7100.0,-12.776,30.75,-5.931,564.261,2316.675,-146.677,-90.1,-1.82,-0.79,1500,1496.007,0,3199.902,-80928.38,11.29,0,-2.466,13.827,14.044,-8.796,6.051,-4.46,1399.547,7819.075,6636.25,1092.003,830.636,-344.361
-1508.0,1141.0,7056.0,-4.111,56.596,-8.442,564.084,2316.433,-146.677,-90.1,-1.85,-0.77,1500,1494.862,0,3199.367,-81004.34,11.301,0,-2.186,12.118,14.507,-8.791,6.449,-4.385,1241.035,6852.667,6854.67,1091.293,885.291,-338.58
-1526.0,1026.0,7310.0,23.445,50.393,-4.945,563.905,2316.181,-146.676,-90.11,-1.88,-0.75,1500,1492.615,0,3199.825,-82830.36,11.555,0,-2.576,13.475,13.935,-8.589,6.139,-4.326,1462.31,7620.367,6584.567,1066.253,842.68,-334.051
-1566.0,1063.0,7065.0,-15.853,35.922,-5.732,563.724,2315.935,-146.672,-90.11,-1.91,-0.73,1500,1489.03,0,3200.531,-80332.88,11.207,0,-2.468,14.048,14.353,-9.127,5.689,-4.456,1400.732,7944.469,6781.864,1133.027,780.955,-344.066
-1516.0,1017.0,7197.0,8.043,64.944,-9.717,563.558,2315.685,-146.671,-90.11,-1.94,-0.71,1500,1483.874,0,3199.749,-82736.17,11.542,0,-2.58,12.285,14.371,-9.35,6.047,-4.242,1464.509,6947.218,6790.595,1160.672,830.047,-327.57
-1573.0,950.0,7362.0,4.192,39.085,-5.58,563.385,2315.426,-146.67,-90.11,-1.97,-0.69,1500,1476.912,0,3200.092,-82049.52,11.447,0,-2.614,13.761,13.589,-9.013,5.505,-4.373,1483.964,7781.997,6421.069,1118.879,755.623,-337.659
-1585.0,983.0,7042.0,-14.937,41.659,-6.258,563.222,2315.17,-146.663,-90.11,-2.0,-0.67,1500,1467.909,0,3199.196,-81514.77,11.372,0,-2.79,14.018,13.881,-9.399,5.43,-4.316,1583.436,7927.278,6559.219,1166.828,745.347,-333.278
-1529.0,897.0,7317.0,24.679,74.923,-7.869,563.068,2314.916,-146.665,-90.11,-2.02,-0.65,1500,1456.631,0,3200.264,-83122.04,11.596,0,-2.601,11.867,13.638,-9.691,5.797,-4.244,1476.182,6710.925,6444.165,1203.056,795.748,-327.681
-1625.0,892.0,7349.0,-15.178,27.002,-5.38,562.914,2314.653,-146.659,-90.12,-2.05,-0.63,1500,1442.843,0,3200.245,-81022.57,11.303,0,-2.886,14.913,13.49,-9.648,5.268,-4.256,1638.416,8433.235,6374.456,1197.669,723.157,-328.638
-1607.0,913.0,7144.0,-19.042,42.808,-7.163,562.768,2314.395,-146.654,-90.12,-2.08,-0.61,1500,1426.311,0,3199.806,-83194.96,11.606,0,-2.859,12.95,13.937,-9.578,5.342,-4.076,1623.022,7323.231,6585.553,1188.968,733.303,-314.719
-1568.0,796.0,7405.0,28.038,64.568,-5.146,562.628,2314.13,-146.654,-90.12,-2.11,-0.59,1500,1406.801,0,3199.94,-81062.07,11.309,0,-3.125,12.561,13.624,-9.632,5.452,-4.231,1773.753,7103.455,6437.546,1195.716,748.423,-326.686
-1652.0,828.0,7250.0,-21.423,25.645,-5.46,562.482,2313.866,-146.646,-90.12,-2.14,-0.58,1500,1384.078,0,3200.436,-81405.4,11.357,0,-3.118,15.133,13.102,-9.891,4.759,-4.198,1769.862,8557.955,6190.679,1227.86,653.25,-324.146
-1598.0,814.0,7274.0,-12.598,55.31,-8.117,562.347,2313.6,-146.646,-90.12,-2.17,-0.56,1500,1357.906,0,3199.768,-83438.02,11.64,0,-3.073,12.042,13.36,-10.021,4.939,-4.205,1744.486,6810.026,6312.916,1244.021,677.993,-324.735
-1597.0,698.0,7518.0,12.9,53.275,-4.824,562.222,2313.336,-146.642,-90.12,-2.2,-0.54,1500,1328.053,0,3199.768,-81375.02,11.352,0,-3.327,13.926,13.271,-9.576,4.937,-4.049,1888.62,7875.536,6270.668,1188.731,677.731,-312.694
-1650.0,739.0,7225.0,-23.978,30.618,-5.655,562.097,2313.07,-146.633,-90.12,-2.22,-0.52,1500,1294.565,0,3199.997,-82635.91,11.528,0,-3.276,14.648,13.09,-9.816,4.398,-3.964,1859.522,8283.74,6185.328,1218.507,603.766,-306.066
-1575.0,691.0,7396.0,4.465,67.62,-9.441,561.976,2312.811,-146.633,-90.13,-2.25,-0.5,1500,1257.907,0,3200.035,-81171.45,11.324,0,-3.381,11.959,12.801,-10.06,4.554,-3.904,1919.408,6762.835,6048.868,1248.815,625.17,-301.426
-1621.0,623.0,7548.0,-6.302,36.905,-4.652,561.868,2312.554,-146.627,-90.13,-2.28,-0.49,1500,1220.103,0,3200.836,-81678.84,11.395,0,-3.725,14.748,12.667,-9.84,4.516,-4.01,2114.293,8339.864,5985.356,1221.585,619.933,-309.638
-1635.0,654.0,7236.0,-25.566,28.127,-5.989,561.758,2312.305,-146.62,-90.13,-2.3,-0.47,1500,1183.467,0,3199.539,-82587.3,11.522,0,-3.378,14.105,12.767,-10.207,4.099,-3.89,1917.717,7976.492,6032.673,1267.048,562.594,-300.395
-1547.0,567.0,7504.0,19.488,73.458,-8.102,561.653,2312.045,-146.62,-90.13,-2.33,-0.45,1500,1148.402,0,3200.13,-81733.53,11.402,0,-3.564,12.216,12.143,-9.789,3.87,-3.792,2022.941,6908.117,5737.645,1215.192,531.175,-292.81
-1627.0,549.0,7539.0,-22.137,22.485,-4.858,561.562,2311.795,-146.608,-90.13,-2.36,-0.44,1500,1115.143,0,3199.959,-83182.8,11.605,0,-3.616,15.495,12.083,-9.367,3.871,-3.812,2052.715,8762.73,5709.479,1162.862,531.371,-294.393
-1601.0,559.0,7303.0,-25.571,29.277,-7.186,561.477,2311.561,-146.601,-90.13,-2.38,-0.42,1500,1083.925,0,3199.692,-82183.2,11.465,0,-3.639,13.527,12.356,-10.005,3.925,-3.71,2065.572,7649.693,5838.193,1242.067,538.833,-286.477
-1513.0,449.0,7577.0,20.68,66.412,-5.756,561.392,2311.331,-146.598,-90.13,-2.4,-0.4,1500,1054.982,0,3200.188,-82793.91,11.55,0,-3.641,12.437,11.977,-9.772,3.762,-3.577,2066.756,7033.342,5659.345,1213.12,516.447,-276.24
-1599.0,472.0,7478.0,-33.307,13.7,-5.216,561.309,2311.1,-146.585,-90.13,-2.43,-0.39,1500,1028.548,0,3199.482,-82799.98,11.551,0,-3.561,15.411,11.848,-9.696,3.183,-3.79,2021.588,8715.202,5598.227,1203.648,436.984,-292.626
-1537.0,465.0,7419.0,-20.18,36.887,-8.266,561.238,2310.883,-146.578,-90.14,-2.45,-0.37,1500,1004.859,0,3200.397,-81435.78,11.361,0,-3.451,13.019,11.966,-9.809,3.413,-3.695,1958.994,7362.164,5654.276,1217.678,468.534,-285.298
-1488.0,364.0,7625.0,9.112,48.201,-4.757,561.169,2310.67,-146.57,-90.14,-2.47,-0.36,1500,984.148,0,3200.054,-83267.88,11.617,0,-3.63,13.7,11.982,-9.742,3.361,-3.494,2060.497,7747.446,5661.599,1209.39,461.333,-269.796
-1541.0,397.0,7399.0,-30.982,18.479,-5.333,561.101,2310.457,-146.559,-90.14,-2.49,-0.35,1500,967.712,0,3200.168,-81362.86,11.351,0,-4.06,14.436,11.576,-9.529,2.841,-3.599,2304.44,8163.908,5469.794,1182.989,389.986,-277.934
-1470.0,374.0,7488.0,-10.716,47.216,-8.535,561.038,2310.243,-146.549,-90.14,-2.51,-0.33,1500,959.141,0,3200.111,-80916.23,11.288,0,-4.447,12.863,12.052,-9.857,2.64,-3.456,2524.193,7274.186,5694.552,1223.716,362.364,-266.887
-1482.0,304.0,7643.0,-7.85,26.703,-4.095,560.988,2310.01,-146.537,-90.14,-2.53,-0.32,1500,958.201,0,3200.531,-82031.29,11.444,0,-3.995,14.617,11.396,-9.528,2.601,-3.198,2267.561,8265.875,5384.595,1182.87,357.062,-246.93
-1519.0,321.0,7362.0,-31.419,14.175,-5.714,560.94,2309.789,-146.527,-90.14,-2.55,-0.31,1500,963.824,0,3200.931,-79631.02,11.109,0,-3.766,13.325,11.807,-9.296,2.396,-2.966,2137.469,7535.422,5579.075,1154.041,328.851,-229.071
-1433.0,272.0,7522.0,2.668,55.958,-7.782,560.893,2309.587,-146.518,-90.14,-2.57,-0.3,1500,975.771,0,3199.787,-82271.31,11.478,0,-4.344,12.083,11.697,-9.375,2.488,-3.027,2465.66,6832.948,5527.251,1163.868,341.549,-233.71
-1487.0,251.0,7569.0,-22.817,16.306,-4.923,560.844,2309.389,-146.502,-90.15,-2.58,-0.28,1500,992.206,0,3200.15,-80679.24,11.255,0,-4.431,14.847,11.247,-9.091,2.117,-2.957,2515.058,8396.325,5314.605,1128.528,290.624,-228.371
-1483.0,259.0,7338.0,-31.284,19.348,-6.194,560.796,2309.184,-146.488,-90.15,-2.6,-0.27,1500,1011.025,0,3199.883,-80372.37,11.213,0,-4.244,13.239,11.969,-8.995,1.601,-2.77,2408.819,7486.883,5655.543,1116.629,219.736,-213.9
-1389.0,194.0,7547.0,10.191,56.497,-6.618,560.741,2308.997,-146.48,-90.15,-2.61,-0.26,1500,1032.017,0,3199.825,-82383.73,11.493,0,-4.318,12.492,11.617,-9.721,1.633,-2.508,2451.281,7064.354,5489.088,1206.786,224.121,-193.648
-1465.0,217.0,7487.0,-32.251,8.032,-5.172,560.691,2308.811,-146.468,-90.15,-2.62,-0.25,1500,1055.138,0,3199.825,-80819.0,11.275,0,-4.94,13.707,11.687,-9.517,1.368,-2.444,2804.17,7751.491,5522.322,1181.509,187.793,-188.714
-1453.0,219.0,7331.0,-25.725,19.867,-7.062,560.65,2308.616,-146.457,-90.15,-2.63,-0.24,1500,1080.329,0,3199.577,-82845.55,11.558,0,-4.859,12.882,11.427,-9.281,1.467,-2.53,2758.156,7285.141,5399.664,1152.147,201.342,-195.378
-1387.0,148.0,7507.0,11.447,49.492,-5.248,560.611,2308.415,-146.447,-90.15,-2.64,-0.23,1500,1107.461,0,3199.806,-80539.48,11.236,0,-5.04,13.126,11.608,-9.521,1.426,-2.604,2861.011,7423.006,5484.863,1181.982,195.713,-201.086
-1467.0,179.0,7379.0,-35.33,10.978,-5.139,560.567,2308.219,-146.436,-90.15,-2.65,-0.22,1500,1136.335,0,3200.684,-80420.98,11.219,0,-5.667,13.906,11.49,-9.409,1.02,-2.643,3216.946,7863.907,5429.096,1168.071,140.01,-204.105
-1440.0,168.0,7369.0,-23.835,28.248,-8.152,560.525,2308.029,-146.43,-90.15,-2.65,-0.21,1500,1166.733,0,3200.359,-81086.38,11.312,0,-6.592,11.461,11.725,-9.585,1.053,-2.493,3742.052,6481.205,5540.348,1189.915,144.527,-192.47
-1390.0,96.0,7530.0,4.652,40.802,-4.805,560.491,2307.823,-146.418,-90.15,-2.66,-0.2,1500,1198.443,0,3200.283,-79187.43,11.047,0,-7.384,13.274,11.523,-9.161,1.139,-2.373,4191.368,7506.434,5444.728,1137.229,156.309,-183.264
-1464.0,134.0,7268.0,-34.862,4.513,-4.921,560.458,2307.61,-146.408,-90.15,-2.67,-0.19,1500,1230.188,0,3200.035,-80782.54,11.27,0,-7.574,13.633,10.715,-9.296,1.163,-2.435,4299.13,7709.693,5063.091,1154.041,159.582,-188.014
-1405.0,103.0,7392.0,-5.606,43.189,-7.582,560.427,2307.39,-146.401,-90.16,-2.67,-0.18,1500,1258.397,0,3199.863,-79053.74,11.029,0,-7.532,11.823,11.477,-9.856,0.963,-2.308,4275.108,6686.149,5422.9,1223.479,132.156,-178.256
-1438.0,64.0,7486.0,-12.024,17.422,-4.201,560.393,2307.16,-146.396,-90.16,-2.68,-0.17,1500,1283.214,0,3200.97,-78956.52,11.015,0,-7.593,12.949,10.81,-9.848,0.771,-2.141,4310.126,7322.557,5108.015,1222.591,105.777,-165.295
-1479.0,64.0,7257.0,-35.985,10.313,-5.231,560.372,2306.924,-146.385,-90.16,-2.68,-0.16,1500,1305.403,0,3200.378,-78731.69,10.984,0,-7.721,12.993,11.343,-9.79,0.865,-2.1,4382.362,7347.837,5359.81,1215.369,118.672,-162.128
-1396.0,-5.0,7476.0,4.641,60.866,-6.931,560.35,2306.684,-146.379,-90.16,-2.68,-0.16,1500,1322.939,0,3201.008,-77267.22,10.779,0,-7.891,12.011,10.968,-9.888,0.969,-1.98,4478.958,6792.499,5182.792,1227.564,133.072,-152.923
-1490.0,-6.0,7433.0,-32.401,14.749,-4.426,560.329,2306.428,-146.37,-90.16,-2.69,-0.15,1500,1334.149,0,3200.245,-78771.18,10.989,0,-7.813,13.775,10.875,-9.659,0.472,-1.914,4434.805,7789.918,5138.574,1199.09,64.801,-147.767
-1484.0,-4.0,7289.0,-35.618,16.761,-5.643,560.311,2306.168,-146.366,-90.16,-2.69,-0.14,1500,1338.885,0,3199.501,-78221.25,10.912,0,-7.599,11.74,10.734,-10.071,0.365,-1.799,4313.34,6638.958,5072.104,1250.177,50.139,-138.893
-1400.0,-94.0,7502.0,9.486,56.564,-5.999,560.295,2305.918,-146.36,-90.17,-2.69,-0.13,1500,1337.139,0,3199.272,-80135.38,11.18,0,-7.958,12.423,10.813,-10.324,0.545,-1.337,4517.36,7025.42,5109.141,1281.61,74.816,-103.249
-1483.0,-81.0,7406.0,-37.612,8.41,-4.926,560.287,2305.665,-146.35,-90.17,-2.69,-0.12,1500,1329.023,0,3198.528,-80287.3,11.201,0,-8.208,13.855,10.436,-10.309,0.502,-0.73,4659.125,7834.918,4931.138,1279.716,68.925,-56.338
-1466.0,-81.0,7361.0,-30.514,24.586,-6.295,560.28,2305.409,-146.346,-90.17,-2.69,-0.11,1500,1313.562,0,3199.768,-79026.4,11.025,0,-8.106,12.173,10.473,-10.649,0.325,-0.09,4601.099,6883.847,4948.882,1321.923,44.641,-6.923
-1426.0,-172.0,7527.0,4.814,40.38,-4.043,560.273,2305.147,-146.343,-90.18,-2.69,-0.1,1500,1289.618,0,3199.787,-81031.69,11.305,0,-8.285,12.466,10.096,-10.66,0.067,0.677,4702.771,7049.859,4770.456,1323.285,9.229,52.251
-1493.0,-158.0,7323.0,-38.544,10.436,-4.721,560.276,2304.881,-146.334,-90.18,-2.68,-0.1,1500,1257.441,0,3200.073,-79150.97,11.042,0,-8.088,14.048,9.696,-10.621,0.061,1.077,4590.949,7944.132,4581.469,1318.549,8.313,83.181
-1441.0,-182.0,7446.0,-19.92,47.641,-7.341,560.286,2304.623,-146.329,-90.19,-2.68,-0.09,1500,1220.714,0,3199.863,-78992.98,11.02,0,-7.923,12.042,10.179,-10.824,0.107,1.845,4497.229,6809.858,4809.605,1343.708,14.728,142.502
-1460.0,-238.0,7540.0,-11.537,26.949,-4.756,560.292,2304.357,-146.322,-90.19,-2.68,-0.08,1500,1182.604,0,3200.035,-80794.7,11.272,0,-8.22,13.8,9.263,-10.482,-0.375,2.295,4665.722,7803.907,4376.99,1301.264,-51.514,177.225
-1505.0,-224.0,7273.0,-43.351,7.907,-4.89,560.309,2304.086,-146.318,-90.19,-2.67,-0.07,1500,1143.397,0,3200.378,-78564.58,10.96,0,-7.929,12.629,9.795,-9.815,-0.692,2.443,4500.95,7141.713,4628.364,1218.388,-94.977,188.64
-1394.0,-285.0,7500.0,0.856,63.642,-7.515,560.339,2303.82,-146.311,-90.19,-2.67,-0.07,1500,1103.308,0,3199.158,-82602.49,11.524,0,-8.005,12.059,9.699,-9.27,-0.434,2.565,4543.581,6819.296,4582.877,1150.726,-59.63,198.067
-1472.0,-314.0,7508.0,-30.58,15.349,-5.22,560.376,2303.551,-146.3,-90.19,-2.67,-0.06,1500,1062.662,0,3199.406,-81405.4,11.357,0,-8.289,14.247,9.113,-8.34,-0.444,2.759,4704.801,8056.717,4305.874,1035.293,-61.005,213.016
-1486.0,-309.0,7289.0,-41.691,11.075,-6.961,560.419,2303.289,-146.291,-90.19,-2.66,-0.05,1500,1021.998,0,3199.444,-80451.37,11.224,0,-8.077,12.792,9.373,-7.695,-0.542,2.835,4584.69,7233.736,4429.096,955.318,-74.358,218.945
-1398.0,-375.0,7498.0,8.442,58.802,-6.26,560.455,2303.023,-146.286,-90.19,-2.66,-0.05,1500,983.696,0,3200.359,-81824.68,11.415,0,-8.115,12.575,8.977,-6.971,-0.981,2.928,4606.174,7111.376,4241.939,865.398,-134.708,226.125
-1489.0,-379.0,7435.0,-40.701,5.759,-3.881,560.495,2302.769,-146.28,-90.19,-2.65,-0.04,1500,949.48,0,3200.55,-79120.59,11.038,0,-8.188,13.523,8.45,-6.174,-0.952,3.08,4647.621,7647.333,3992.819,766.48,-130.65,237.798
-1441.0,-377.0,7376.0,-39.838,20.952,-6.73,560.546,2302.538,-146.271,-90.19,-2.65,-0.04,1500,919.525,0,3200.359,-81034.72,11.305,0,-8.035,11.934,9.471,-6.148,-0.831,3.383,4560.836,6749.015,4475.005,763.224,-114.09,261.217
-1363.0,-454.0,7537.0,2.156,44.301,-5.712,560.592,2302.311,-146.259,-90.19,-2.64,-0.03,1500,893.877,0,3200.321,-78339.74,10.929,0,-8.154,13.338,8.973,-5.719,-1.012,3.793,4628.335,7542.501,4239.827,709.947,-138.897,292.92
-1420.0,-433.0,7331.0,-39.513,0.572,-3.846,560.632,2302.094,-146.25,-90.19,-2.63,-0.03,1500,872.798,0,3200.798,-78500.77,10.951,0,-8.037,13.947,8.474,-5.281,-1.403,4.001,4562.19,7887.334,4004.226,655.545,-192.571,308.975
-1345.0,-438.0,7418.0,-28.144,30.688,-6.622,560.671,2301.887,-146.244,-90.19,-2.62,-0.02,1500,858.551,0,3200.13,-79576.34,11.102,0,-7.985,11.874,9.114,-5.422,-1.611,4.13,4532.754,6714.801,4306.578,673.068,-221.176,318.917
-1311.0,-503.0,7568.0,-13.406,22.197,-4.582,560.712,2301.691,-146.236,-90.19,-2.61,-0.02,1500,852.762,0,3199.711,-78959.55,11.015,0,-7.972,13.119,8.798,-5.381,-1.67,4.223,4525.142,7419.13,4157.303,667.977,-229.292,326.097
-1339.0,-487.0,7311.0,-42.016,-4.962,-5.098,560.751,2301.511,-146.23,-90.2,-2.6,-0.02,1500,855.427,0,3199.158,-81347.67,11.349,0,-8.011,12.625,8.516,-5.462,-1.822,4.243,4547.303,7139.522,4023.941,678.099,-250.107,327.644
-1238.0,-502.0,7442.0,-15.596,44.436,-7.05,560.795,2301.329,-146.224,-90.2,-2.59,-0.02,1500,863.117,0,3199.177,-79785.98,11.131,0,-8.154,11.48,8.327,-5.397,-1.699,4.683,4628.167,6491.992,3934.517,669.93,-233.154,361.631
-1276.0,-528.0,7472.0,-28.706,5.097,-4.499,560.843,2301.136,-146.211,-90.2,-2.57,-0.01,1500,872.841,0,3200.283,-80812.92,11.274,0,-8.18,14.03,7.903,-4.51,-1.933,5.103,4643.392,7933.851,3734.123,559.824,-265.293,394.071
-1279.0,-513.0,7266.0,-41.07,-5.941,-6.344,560.892,2300.944,-146.201,-90.2,-2.56,-0.01,1500,884.511,0,3199.329,-81411.47,11.358,0,-7.889,12.55,8.641,-4.408,-2.388,5.291,4477.943,7097.387,4083.229,547.215,-327.803,408.579
-1168.0,-557.0,7468.0,-6.936,46.488,-6.763,560.938,2300.762,-146.193,-90.2,-2.54,-0.01,1500,898.127,0,3200.569,-79734.33,11.124,0,-7.924,12.034,8.764,-4.598,-2.412,5.183,4498.074,6805.139,4141.108,570.835,-331.142,400.22
-1228.0,-561.0,7424.0,-38.151,-2.203,-4.02,560.985,2300.596,-146.183,-90.2,-2.53,-0.01,1500,913.689,0,3200.359,-80411.87,11.218,0,-7.921,13.73,8.295,-4.468,-2.42,4.97,4496.383,7764.3,3919.308,554.615,-332.254,383.761
-1220.0,-555.0,7277.0,-35.298,0.495,-6.387,561.035,2300.436,-146.178,-90.2,-2.51,-0.01,1500,931.195,0,3200.741,-78880.56,11.004,0,-7.828,11.697,8.3,-4.334,-2.385,5.039,4443.263,6614.857,3921.984,538.04,-327.345,389.1
-1122.0,-600.0,7426.0,-2.353,38.141,-6.157,561.083,2300.28,-146.174,-90.2,-2.49,-0.01,1500,950.648,0,3200.321,-79570.26,11.101,0,-7.644,11.584,8.151,-4.621,-2.338,5.152,4339.054,6550.812,3851.43,573.676,-320.93,397.827
-1189.0,-587.0,7313.0,-43.483,-5.416,-4.837,561.134,2300.125,-146.164,-90.2,-2.47,-0.01,1500,972.046,0,3199.177,-80664.05,11.253,0,-7.838,13.152,8.618,-4.396,-2.678,4.885,4449.184,7437.669,4072.385,545.676,-367.6,377.243
-1159.0,-587.0,7338.0,-35.576,11.313,-6.511,561.183,2299.956,-146.156,-90.2,-2.45,-0.01,1500,995.39,0,3200.168,-78616.23,10.968,0,-7.851,11.724,8.765,-4.585,-3.128,4.749,4456.289,6630.026,4141.39,569.236,-429.325,366.712
-1110.0,-630.0,7444.0,-11.39,24.454,-5.094,561.233,2299.782,-146.149,-90.2,-2.43,-0.01,1500,1020.679,0,3199.978,-80381.48,11.214,0,-7.847,12.632,8.316,-4.765,-3.172,5.015,4454.428,7143.567,3929.307,591.554,-435.478,387.259
-1191.0,-621.0,7218.0,-41.197,-5.309,-5.594,561.295,2299.602,-146.141,-90.2,-2.41,-0.01,1500,1047.588,0,3200.607,-78403.55,10.938,0,-7.775,13.096,8.049,-4.225,-3.147,4.911,4413.151,7405.815,3803.268,524.543,-432.009,379.195
-1135.0,-636.0,7326.0,-23.282,26.775,-6.949,561.361,2299.425,-146.138,-90.2,-2.39,-0.01,1500,1074.884,0,3199.386,-78971.71,11.017,0,-7.947,11.675,8.018,-4.769,-3.046,4.729,4511.101,6602.217,3788.482,591.968,-418.067,365.166
-1155.0,-683.0,7420.0,-23.736,14.335,-4.494,561.433,2299.241,-146.132,-90.2,-2.37,-0.01,1500,1102.2,0,3199.959,-80384.52,11.214,0,-7.932,12.827,8.071,-4.509,-2.969,4.924,4502.642,7253.961,3813.689,559.706,-407.594,380.226
-1212.0,-689.0,7242.0,-41.104,-9.078,-6.317,561.507,2299.049,-146.127,-90.2,-2.35,-0.01,1500,1128.777,0,3201.141,-77148.73,10.763,0,-7.885,11.945,8.302,-4.358,-3.366,5.006,4475.913,6754.746,3922.97,541.059,-462.053,386.522
-1126.0,-708.0,7382.0,-15.786,38.148,-6.843,561.572,2298.858,-146.123,-90.2,-2.33,-0.01,1500,1154.143,0,3199.883,-79299.85,11.063,0,-8.0,11.097,8.103,-4.866,-3.868,4.939,4541.213,6275.417,3828.617,604.044,-530.913,381.404
-1186.0,-729.0,7376.0,-32.598,6.751,-4.091,561.645,2298.663,-146.117,-90.2,-2.31,-0.01,1500,1178.337,0,3200.626,-78017.68,10.884,0,-8.106,12.702,7.749,-4.495,-3.857,5.159,4600.93,7183.174,3661.598,557.989,-529.408,398.342
-1211.0,-740.0,7223.0,-37.548,-5.607,-5.769,561.727,2298.472,-146.112,-90.2,-2.28,-0.01,1500,1201.376,0,3199.596,-77282.41,10.782,0,-7.97,12.097,7.635,-5.035,-3.736,5.271,4523.958,6840.701,3607.521,625.0,-512.782,406.996
-1122.0,-785.0,7389.0,-9.558,40.292,-6.668,561.817,2298.275,-146.107,-90.21,-2.26,-0.01,1500,1223.258,0,3200.34,-79147.93,11.042,0,-8.179,12.135,7.886,-4.94,-3.749,5.09,4642.377,6862.442,3726.096,613.279,-514.549,393.04
-1204.0,-800.0,7330.0,-42.051,-0.35,-4.874,561.907,2298.076,-146.1,-90.21,-2.24,-0.01,1500,1243.985,0,3200.302,-76586.64,10.684,0,-8.224,13.189,7.946,-4.847,-4.189,5.2,4668.26,7458.4,3754.684,601.735,-575.03,401.509
-1206.0,-810.0,7293.0,-41.168,4.903,-5.956,561.995,2297.87,-146.096,-90.21,-2.21,-0.01,1500,1263.555,0,3199.539,-79795.09,11.132,0,-8.1,11.722,7.913,-4.991,-4.536,5.17,4597.885,6628.678,3738.911,619.613,-622.682,399.226
-1139.0,-870.0,7422.0,-8.215,35.316,-6.457,562.089,2297.661,-146.093,-90.21,-2.18,-0.01,1500,1281.97,0,3199.367,-78312.4,10.925,0,-8.152,12.499,7.561,-5.317,-4.555,5.154,4627.49,7068.567,3572.596,660.044,-625.301,398.011
-1209.0,-875.0,7279.0,-43.864,0.244,-5.729,562.192,2297.449,-146.09,-90.21,-2.16,-0.01,1500,1299.229,0,3199.463,-78038.95,10.887,0,-8.135,12.749,7.12,-4.826,-4.638,5.316,4617.847,7209.635,3364.457,599.131,-636.69,410.53
-1174.0,-888.0,7362.0,-39.399,18.085,-6.602,562.3,2297.239,-146.091,-90.21,-2.13,-0.01,1500,1315.333,0,3200.569,-79245.16,11.055,0,-8.054,10.882,7.102,-5.465,-4.646,5.246,4571.833,6153.732,3355.866,678.395,-637.737,405.118
-1149.0,-954.0,7460.0,-19.26,23.99,-4.941,562.416,2297.023,-146.084,-90.21,-2.11,-0.01,1500,1330.28,0,3199.291,-78151.37,10.903,0,-8.305,12.606,7.175,-5.159,-4.808,5.097,4714.274,7128.736,3390.228,640.391,-659.927,393.555
